时间_s,实验温度_C,模型温度_C,残差_C
3354.0,48.08,48.08220966907315,0.002209669073153009
3355.0,48.08,48.08220969281849,0.0022096928184893727
3356.0,48.08,48.08220971645973,0.0022097164597312258
3357.0,48.08,48.08220973999738,0.0022097399973830534
3358.0,48.08,48.082209763431834,0.002209763431835654
3359.0,48.08,48.082209786763556,0.002209786763557986
3360.0,48.08,48.08220980999304,0.0022098099930403237
3361.0,48.08,48.082209833120714,0.002209833120716098
3362.0,48.08,48.08220985614697,0.0022098561469690026
3363.0,48.08,48.0822098790723,0.002209879072303522
3364.0,48.08,48.082209901897194,0.0022099018971957207
3365.0,48.08,48.082209924622,0.0022099246220008695
3366.0,48.08,48.08220994724721,0.002209947247209243
3367.0,48.08,48.08220996977325,0.0022099697732542722
3368.0,48.08,48.08220999220058,0.0022099922005835992
3369.0,48.08,48.08221001452957,0.0022100145295738116
3370.0,48.08,48.0822100367607,0.002210036760700973
3371.0,48.08,48.08221005889438,0.0022100588943843036
3372.0,48.08,48.08221008093108,0.0022100809310785507
3373.0,48.08,48.082210102871166,0.0022101028711674076
3374.0,48.08,48.0822101247151,0.002210124715098516
3375.0,48.08,48.08221014646326,0.0022101464632626744
3376.0,48.08,48.082210168116085,0.0022101681160862086
3377.0,48.08,48.08221018967403,0.0022101896740309712
3378.0,48.08,48.082210211137465,0.0022102111374664446
3379.0,48.08,48.082210232506824,0.0022102325068260598
3380.0,48.08,48.082210253782534,0.0022102537825361424
3381.0,48.08,48.08221027496498,0.0022102749649803854
3382.0,48.08,48.08221029605459,0.00221029605459222
3383.0,48.08,48.08221031705175,0.002210317051748234
3384.0,48.08,48.08221033795688,0.002210337956881858
3385.0,48.08,48.08221035877037,0.0022103587703696803
3386.0,48.08,48.08221037949262,0.002210379492623815
3387.0,48.08,48.082210400124076,0.002210400124077694
3388.0,48.08,48.082210420665085,0.0022104206650865876
3389.0,48.08,48.082210441116075,0.0022104411160768223
3390.0,48.08,48.08221046147739,0.002210461477389458
3391.0,48.08,48.0822104817495,0.002210481749500559
3392.0,48.08,48.08221050193272,0.0022105019327227637
3393.0,48.08,48.08221052202748,0.002210522027482398
3394.0,48.08,48.08221054203416,0.0022105420341631543
3395.0,48.08,48.082210561953154,0.002210561953155832
3396.0,48.08,48.08221058178483,0.0022105817848299125
3397.0,48.08,48.08221060152957,0.0022106015295690895
3398.0,48.08,48.08221062118778,0.002210621187778372
3399.0,48.08,48.08221064075985,0.002210640759848559
3400.0,48.08,48.08221066024607,0.0022106602460709723
3401.0,48.08,48.082210679646934,0.002210679646935887
3402.0,48.08,48.08221069896276,0.002210698962763047
3403.0,48.08,48.08221071819393,0.00221071819392904
3404.0,48.08,48.08221073734078,0.002210737340782032
3405.0,48.08,48.08221075640371,0.0022107564037128213
3406.0,48.08,48.082210775383075,0.0022107753830766796
3407.0,48.08,48.082210794279284,0.0022107942792857216
3408.0,48.08,48.082210813092644,0.0022108130926454805
3409.0,48.08,48.08221083182352,0.0022108318235183333
3410.0,48.08,48.08221085047232,0.0022108504723235
3411.0,48.08,48.08221086903936,0.002210869039359409
3412.0,48.08,48.082210887525065,0.002210887525066596
3413.0,48.08,48.08221090592971,0.002210905929715068
3414.0,48.08,48.08221092425368,0.002210924253681412
3415.0,48.08,48.08221094249734,0.0022109424973422165
3416.0,48.08,48.08221096066103,0.002210960661031436
3417.0,48.08,48.082210978745124,0.002210978745125658
3418.0,48.08,48.08221099674993,0.002210996749930416
3419.0,48.08,48.08221101467584,0.0022110146758436144
3420.0,48.08,48.082211032523155,0.0022110325231565753
3421.0,48.08,48.08221105029225,0.0022110502922529918
3422.0,48.08,48.08221106798345,0.002211067983452608
3423.0,48.08,48.08221108559712,0.0022110855971249066
3424.0,48.08,48.082211103133574,0.0022111031335754205
3425.0,48.08,48.08221112059317,0.002211120593173632
3426.0,48.08,48.082211137976245,0.002211137976246391
3427.0,48.08,48.082211155283105,0.0022111552831063364
3428.0,48.08,48.08221117251413,0.0022111725141300553
3429.0,48.08,48.08221118966961,0.0022111896696088706
3430.0,48.08,48.082211206749896,0.0022112067498980537
3431.0,48.08,48.08221122375535,0.0022112237553528757
3432.0,48.08,48.082211240686235,0.0022112406862362377
3433.0,48.08,48.082211257542895,0.0022112575428963055
3434.0,48.08,48.0822112743257,0.0022112743257025613
3435.0,48.08,48.08221129103493,0.002211291034932117
3436.0,48.08,48.08221130767095,0.0022113076709544544
3437.0,48.08,48.082211324234024,0.002211324234025369
3438.0,48.08,48.0822113407245,0.0022113407245001326
3439.0,48.08,48.082211357142725,0.0022113571427269108
3440.0,48.08,48.08221137348893,0.002211373488933077
3441.0,48.08,48.082211389763536,0.002211389763537852
3442.0,48.08,48.082211405966774,0.0022114059667757147
3443.0,48.08,48.08221142209899,0.0022114220989948308
3444.0,48.08,48.08221143816053,0.0022114381605291555
3445.0,48.08,48.08221145415165,0.002211454151648695
3446.0,48.08,48.082211470072664,0.0022114700726660885
3447.0,48.08,48.08221148592391,0.002211485923908185
3448.0,48.08,48.082211501705686,0.002211501705687624
3449.0,48.08,48.08221151741827,0.0022115174182744113
3450.0,48.08,48.08221153306199,0.002211533061988291
3451.0,48.08,48.082211548637126,0.0022115486371276916
3452.0,48.08,48.082211564144,0.0022115641440052514
3453.0,48.08,48.0822115795829,0.0022115795829051876
3454.0,48.08,48.082211594954146,0.0022115949541472446
3455.0,48.08,48.082211610258014,0.0022116102580156394
3456.0,48.08,48.08221162549479,0.002211625494794589
3457.0,48.08,48.08221164066481,0.0022116406648109432
3458.0,48.08,48.08221165576834,0.0022116557683418137
3459.0,48.08,48.082211670805606,0.0022116708056074685
3460.0,48.08,48.08221168577701,0.0022116857770129172
3461.0,48.08,48.082211700682784,0.0022117006827855334
3462.0,48.08,48.08221171552321,0.0022117155232095342
3463.0,48.08,48.082211730298624,0.00221173029862598
3464.0,48.08,48.08221174500926,0.002211745009262245
3465.0,48.08,48.08221175965541,0.002211759655409651
3466.0,48.08,48.08221177423738,0.002211774237380837
3467.0,48.08,48.08221178875539,0.002211788755388966
3468.0,48.08,48.0822118032098,0.00221180320980352
3469.0,48.08,48.08221181760085,0.002211817600851873
3470.0,48.08,48.08221183192882,0.002211831928818242
3471.0,48.08,48.08221184619399,0.0022118461939939493
3472.0,48.08,48.08221186039663,0.0022118603966347905
3473.0,48.08,48.082211874537016,0.002211874537017877
3474.0,48.08,48.08221188861541,0.0022118886154132156
3475.0,48.08,48.08221190263213,0.0022119026321334445
3476.0,48.08,48.08221191658739,0.002211916587391727
3477.0,48.08,48.08221193048146,0.002211930481465174
3478.0,48.08,48.08221194431465,0.0022119443146522144
3479.0,48.08,48.08221195808723,0.0022119580872299593
3480.0,48.08,48.08221197179941,0.0022119717994115717
3481.0,48.08,48.0822119854515,0.002211985451502585
3482.0,48.08,48.08221199904376,0.0022119990437587944
3483.0,48.08,48.08221201257642,0.0022120125764217846
3484.0,48.08,48.08221202604979,0.0022120260497899835
3485.0,48.08,48.08221203946408,0.0022120394640836594
3486.0,48.08,48.08221205281958,0.002212052819579924
3487.0,48.08,48.082212066116526,0.002212066116527467
3488.0,48.08,48.082212079355216,0.002212079355217611
3489.0,48.08,48.08221209253588,0.0022120925358848353
3490.0,48.08,48.08221210565876,0.002212105658763619
3491.0,48.08,48.082212118724115,0.0022121187241168627
3492.0,48.08,48.08221213173222,0.0022121317322216782
3493.0,48.08,48.082212144683304,0.0022121446833054392
3494.0,48.08,48.082212157577594,0.0022121575775955193
3495.0,48.08,48.0822121704154,0.0022121704154045574
3496.0,48.08,48.082212183196894,0.002212183196895978
3497.0,48.08,48.082212195922395,0.0022121959223966314
3498.0,48.08,48.08221220859212,0.00221220859211968
3499.0,48.08,48.08221222120633,0.00221222120633513
3500.0,48.08,48.08221223376521,0.0022122337652135116
3501.0,48.08,48.08221224626909,0.00221224626908878
3502.0,48.08,48.08221225871813,0.0022122587181314657
3503.0,48.08,48.082212271112596,0.0022122711125973638
3504.0,48.08,48.08221228345272,0.0022122834527209534
3505.0,48.08,48.082212295738785,0.0022122957387864517
3506.0,48.08,48.08221230797101,0.002212307971014127
3507.0,48.08,48.08221232014958,0.0022123201495816147
3508.0,48.08,48.08221233227479,0.0022123322747944485
3509.0,48.08,48.08221234434688,0.002212344346880002
3510.0,48.08,48.082212356366036,0.002212356366037227
3511.0,48.08,48.08221236833249,0.0022123683324934973
3512.0,48.08,48.08221238024652,0.002212380246518819
3513.0,48.08,48.08221239210832,0.00221239210831925
3514.0,48.08,48.08221240391812,0.0022124039181221633
3515.0,48.08,48.08221241567614,0.002212415676140722
3516.0,48.08,48.08221242738267,0.0022124273826733543
3517.0,48.08,48.082212439037846,0.0022124390378479575
3518.0,48.08,48.082212450641954,0.0022124506419558543
3519.0,48.08,48.0822124621952,0.002212462195203102
3520.0,48.08,48.082212473697794,0.002212473697795758
3521.0,48.08,48.082212485149974,0.0022124851499754072
3522.0,48.08,48.08221249655195,0.002212496551955212
3523.0,48.08,48.08221250790398,0.0022125079039838624
3524.0,48.08,48.08221251920623,0.002212519206231889
3525.0,48.08,48.08221253045893,0.00221253045893377
3526.0,48.08,48.08221254166232,0.0022125416623239857
3527.0,48.08,48.08221255281659,0.002212552816594382
3528.0,48.08,48.08221256392197,0.0022125639219723325
3529.0,48.08,48.082212574978726,0.0022125749787278437
3530.0,48.08,48.082212585986944,0.0022125859869461806
3531.0,48.08,48.082212596946945,0.0022125969469470874
3532.0,48.08,48.082212607858914,0.0022126078589153053
3533.0,48.08,48.08221261872305,0.0022126187230497862
3534.0,48.08,48.08221262953957,0.0022126295395707984
3535.0,48.08,48.08221264030867,0.0022126403086701885
3536.0,48.08,48.082212651030574,0.00221265103057533
3537.0,48.08,48.082212661705476,0.0022126617054780695
3538.0,48.08,48.08221267233357,0.0022126723335702536
3539.0,48.08,48.08221268291511,0.002212682915114783
3540.0,48.08,48.08221269345027,0.002212693450275083
3541.0,48.08,48.08221270393923,0.0022127039392287884
3542.0,48.08,48.08221271438222,0.00221271438222459
3543.0,48.08,48.082212724779424,0.002212724779425912
3544.0,48.08,48.082212735131094,0.0022127351310956556
3545.0,48.08,48.08221274543739,0.00221274543739014
3546.0,48.08,48.08221275569848,0.0022127556984798957
3547.0,48.08,48.0822127659146,0.0022127659145994016
3548.0,48.08,48.08221277608595,0.002212776085954715
3549.0,48.08,48.08221278621272,0.002212786212723472
3550.0,48.08,48.08221279629509,0.0022127962950904134
3551.0,48.08,48.08221280633329,0.0022128063332900183
3552.0,48.08,48.08221281632748,0.002212816327478606
3553.0,48.08,48.08221282627785,0.002212826277855129
3554.0,48.08,48.08221283618462,0.0022128361846185385
3555.0,48.08,48.08221284604798,0.002212846047981998
3556.0,48.08,48.08221285586808,0.00221285586808051
3557.0,48.08,48.08221286564513,0.002212865645134343
3558.0,48.08,48.08221287537936,0.0022128753793637657
3559.0,48.08,48.08221288507092,0.002212885070925097
3560.0,48.08,48.08221289471997,0.0022128947199746563
3561.0,48.08,48.082212904326745,0.002212904326746923
3562.0,48.08,48.08221291389141,0.002212913891412427
3563.0,48.08,48.08221292341415,0.002212923414148804
3564.0,48.08,48.082212932895125,0.0022129328951265848
3565.0,48.08,48.082212942334586,0.0022129423345873533
3566.0,48.08,48.08221295173265,0.002212951732651902
3567.0,48.08,48.08221296108951,0.0022129610895120777
3568.0,48.08,48.08221297040537,0.0022129704053739374
3569.0,48.08,48.08221297968043,0.002212979680429328
3570.0,48.08,48.082212988914804,0.0022129889148061466
3571.0,48.08,48.0822129981087,0.0022129981087033457
3572.0,48.08,48.08221300726233,0.002213007262334088
3573.0,48.08,48.08221301637579,0.002213016375790744
3574.0,48.08,48.08221302544932,0.0022130254493220036
3575.0,48.08,48.082213034483075,0.002213034483077081
3576.0,48.08,48.08221304347724,0.002213043477240717
3577.0,48.08,48.08221305243197,0.0022130524319692313
3578.0,48.08,48.082213061347474,0.0022130613474757865
3579.0,48.08,48.08221307022389,0.0022130702238882805
3580.0,48.08,48.08221307906137,0.002213079061370138
3581.0,48.08,48.08221308786015,0.0022130878601487325
3582.0,48.08,48.08221309662034,0.0022130966203448565
3583.0,48.08,48.082213105342184,0.0022131053421858837
3584.0,48.08,48.08221311402574,0.0022131140257428683
3585.0,48.08,48.08221312267127,0.0022131226712716057
3586.0,48.08,48.082213131278884,0.0022131312788857826
3587.0,48.08,48.08221313984878,0.002213139848784351
3588.0,48.08,48.08221314838111,0.00221314838110942
3589.0,48.08,48.08221315687604,0.0022131568760386244
3590.0,48.08,48.08221316533373,0.002213165333728284
3591.0,48.08,48.082213173754376,0.002213173754377351
3592.0,48.08,48.08221318213809,0.0022131821380924066
3593.0,48.08,48.082213190485035,0.0022131904850368755
3594.0,48.08,48.08221319879542,0.0022131987954239207
3595.0,48.08,48.08221320706937,0.0022132070693743344
3596.0,48.08,48.082213215307064,0.0022132153070657523
3597.0,48.08,48.082213223508646,0.0022132235086473884
3598.0,48.08,48.08221323167428,0.0022132316742826674
3599.0,48.08,48.08221323980415,0.002213239804149225
3600.0,48.08,48.08221324789834,0.002213247898339432
3601.0,48.08,48.08221325595707,0.0022132559570735566
3602.0,48.08,48.0822132639805,0.0022132639805008125
3603.0,48.08,48.08221327196873,0.0022132719687348867
3604.0,48.08,48.08221327992196,0.0022132799219605204
3605.0,48.08,48.08221328784033,0.002213287840334033
3606.0,48.08,48.08221329572398,0.0022132957239833217
3607.0,48.08,48.0822133035731,0.0022133035731002337
3608.0,48.08,48.0822133113878,0.0022133113877984556
3609.0,48.08,48.08221331916824,0.002213319168241412
3610.0,48.08,48.082213326914584,0.002213326914585423
3611.0,48.08,48.08221333462697,0.002213334626972596
3612.0,48.08,48.08221334230557,0.0022133423055734625
3613.0,48.08,48.082213349950514,0.0022133499505159193
3614.0,48.08,48.082213357561905,0.002213357561906548
3615.0,48.08,48.082213365139985,0.0022133651399869336
3616.0,48.08,48.08221337268479,0.0022133726847926027
3617.0,48.08,48.082213380196585,0.0022133801965864563
3618.0,48.08,48.08221338767541,0.002213387675411127
3619.0,48.08,48.0822133951215,0.002213395121501094
3620.0,48.08,48.08221340253492,0.0022134025349203057
3621.0,48.08,48.082213409915845,0.0022134099158463982
3622.0,48.08,48.08221341726444,0.0022134172644427963
3623.0,48.08,48.08221342458082,0.0022134245808231867
3624.0,48.08,48.082213431865114,0.002213431865115467
3625.0,48.08,48.08221343911746,0.0022134391174617463
3626.0,48.08,48.082213446338066,0.0022134463380680813
3627.0,48.08,48.082213453527004,0.0022134535270055267
3628.0,48.08,48.08221346068442,0.0022134606844232962
3629.0,48.08,48.082213467810504,0.002213467810506131
3630.0,48.08,48.0822134749053,0.0022134749053037694
3631.0,48.08,48.08221348196901,0.002213481969015163
3632.0,48.08,48.08221348900179,0.002213489001789526
3633.0,48.08,48.082213496003746,0.0022134960037476503
3634.0,48.08,48.08221350297498,0.002213502974981907
3635.0,48.08,48.08221350991568,0.002213509915684142
3636.0,48.08,48.082213516825945,0.0022135168259467264
3637.0,48.08,48.0822135237059,0.002213523705904663
3638.0,48.08,48.08221353055574,0.002213530555742693
3639.0,48.08,48.08221353737554,0.0022135373755389764
3640.0,48.08,48.08221354416543,0.002213544165428516
3641.0,48.08,48.082213550925566,0.002213550925567631
3642.0,48.08,48.08221355765609,0.002213557656091325
3643.0,48.08,48.082213564357104,0.002213564357106179
3644.0,48.08,48.082213571028745,0.0022135710287471966
3645.0,48.08,48.08221357767114,0.002213577671142275
3646.0,48.08,48.08221358428442,0.002213584284419312
3647.0,48.08,48.0822135908687,0.0022135908686991
3648.0,48.08,48.082213597424136,0.0022135974241379586
3649.0,48.08,48.08221360395084,0.0022136039508424687
3650.0,48.08,48.082213610448946,0.002213610448947634
3651.0,48.08,48.08221361691855,0.0022136169185529297
3652.0,48.08,48.08221362335979,0.0022136233597933597
3653.0,48.08,48.08221362977281,0.002213629772811032
3654.0,48.08,48.08221363615773,0.002213636157733845
3655.0,48.08,48.082213642514645,0.002213642514647063
3656.0,48.08,48.08221364884372,0.0022136488437212165
3657.0,48.08,48.08221365514502,0.0022136551450202546
3658.0,48.08,48.08221366141872,0.002213661418721813
3659.0,48.08,48.08221366766492,0.002213667664918262
3660.0,48.08,48.08221367388375,0.00221367388375171
3661.0,48.08,48.08221368007532,0.0022136800753216335
3662.0,48.08,48.08221368623975,0.0022136862397488244
3663.0,48.08,48.08221369237715,0.002213692377154075
3664.0,48.08,48.08221369848768,0.002213698487679494
3665.0,48.08,48.08221370457141,0.0022137045714103465
3666.0,48.08,48.082213710628444,0.0022137106284461083
3667.0,48.08,48.08221371665896,0.0022137166589644153
3668.0,48.08,48.08221372266301,0.0022137226630150053
3669.0,48.08,48.082213728640795,0.0022137286407968304
3670.0,48.08,48.08221373459235,0.002213734592352523
3671.0,48.08,48.08221374051779,0.002213740517788665
3672.0,48.08,48.0822137464173,0.0022137464173042076
3673.0,48.08,48.08221375229092,0.0022137522909204677
3674.0,48.08,48.08221375813882,0.002213758138822186
3675.0,48.08,48.08221376396109,0.002213763961094628
3676.0,48.08,48.08221376975784,0.002213769757844375
3677.0,48.08,48.08221377552917,0.0022137755291709027
3678.0,48.08,48.082213781275186,0.0022137812751878982
3679.0,48.08,48.08221378699605,0.002213786996051681
3680.0,48.08,48.0822137926918,0.0022137926918048834
3681.0,48.08,48.08221379836262,0.002213798362625141
